pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,st_teff,st_rad,st_mass,P_NAME,P_HABITABLE,P_ESI,P_HABZONE_CON,P_HABZONE_OPT,P_TEMP_SURF,P_TYPE
Kepler-1296 b,0.91,0.693,1285.0,0.0896,5359.0,0.83,0.87,Kepler-1296 b,0,0.29580277,0,0,1271.3687,Terran
Kepler-1345 b,2.36,6.17,693.0,0.26412,6449.0,1.55,1.32,Kepler-1345 b,0,0.25536954,0,0,834.71482,Superterran
Kepler-1798 b,2.30911251,5.94,408.0,0.1082,3967.0,0.587,0.593,Kepler-1798 b,0,0.3636934,0,0,504.15246,Superterran
Kepler-1716 b,2.4247685,6.46,408.0,0.18836,4894.0,0.684,0.753,Kepler-1716 b,0,0.40436966,0,0,458.91026,Superterran
Kepler-60 b,1.71,4.19,1102.0,0.07255,5905.0,1.257,1.041,Kepler-60 b,0,0.27204474,0,0,1326.8171,Superterran
Kepler-100 b,1.34,4.01,1155.0,0.07309,5837.0,1.51,1.13,Kepler-100 b,0,0.28907074,0,0,1346.995,Terran
Kepler-1190 b,1.33,2.33,609.0,0.0845,4730.0,0.72,0.76,Kepler-1190 b,0,0.33716349,0,0,651.24915,Terran
Kepler-1823 b,2.0861268,5.0,718.0,0.15332,6000.0,1.126,1.068,Kepler-1823 b,0,0.26625774,0,0,868.18813,Superterran
Kepler-1833 b,1.30027362,2.24,1177.0,0.07545,6164.0,1.446,1.286,Kepler-1833 b,0,0.28994441,0,0,1332.4421,Terran
Kepler-514 b,1.72,3.61,1248.0,0.06559,6106.0,1.44,1.28,Kepler-514 b,0,0.27130486,0,0,1355.8204,Superterran
Kepler-515 b,1.46,2.73,564.0,0.1333,5293.0,0.83,0.9,Kepler-515 b,0,0.32945863,0,0,658.43127,Terran
Kepler-1143 b,1.67,3.43,976.0,0.0371,5053.0,0.77,0.81,Kepler-1143 b,0,0.27884699,0,0,1043.4907,Superterran
Kepler-110 c,2.21,5.52,743.0,0.198,5960.0,1.149,0.989,Kepler-110 c,0,0.27117415,0,0,757.86688,Superterran
Kepler-1088 b,1.42,2.6,667.0,0.16163,5975.0,1.08,1.08,Kepler-1088 b,0,0.31077793,0,0,756.99719,Terran
Kepler-362 c,1.45,2.7,543.0,0.207,5788.0,0.722,0.904,Kepler-362 c,0,0.31691682,0,0,713.16554,Terran
Kepler-1145 b,1.4,2.54,958.0,0.0443,5064.0,0.75,0.79,Kepler-1145 b,0,0.29170256,0,0,1026.1803,Terran
Kepler-1242 b,2.26,5.73,639.0,0.1039,4895.0,0.74,0.77,Kepler-1242 b,0,0.28682505,0,0,663.15912,Superterran
Kepler-1302 b,1.43,2.63,778.0,0.0795,5236.0,0.82,0.86,Kepler-1302 b,0,0.3072202,0,0,779.81567,Terran
Kepler-401 b,1.71,3.57,889.0,0.122,6117.0,1.333,1.173,Kepler-401 b,0,0.2745355,0,0,1140.8948,Superterran
Kepler-1691 b,1.83470985,4.02,1283.0,0.0495,6000.0,1.13152,1.11,Kepler-1691 b,0,0.2650781,0,0,1430.1215,Superterran
Kepler-1193 b,1.32,2.3,1453.0,0.04004,5908.0,1.21,1.08,Kepler-1193 b,0,0.28721182,0,0,1753.9734,Terran
Kepler-144 c,1.35,2.39,1046.0,0.094,6075.0,1.235,1.154,Kepler-144 c,0,0.29152006,0,0,1103.7268,Terran
Kepler-519 b,2.1,5.06,532.0,0.15932,5260.0,0.8,0.89,Kepler-519 b,0,0.31867472,0,0,594.19824,Superterran
Kepler-167 d,1.238,2.06,538.0,0.1404,4884.0,0.749,0.777,Kepler-167 d,0,0.37860821,0,0,562.9787,Terran
Kepler-395 c,1.32,2.3,341.0,0.177,4262.0,0.556,0.622827,Kepler-395 c,0,0.73889128,0,0,343.90532,Terran
Kepler-206 b,1.2,1.87,983.0,0.078,5764.0,1.185,0.957,Kepler-206 b,0,0.29700362,0,0,1081.1307,Terran
Kepler-1091 b,1.46,2.73,1664.0,0.0252,5851.0,1.03,1.01,Kepler-1091 b,0,0.28137098,0,0,1897.6899,Terran
Kepler-380 b,1.19,1.81,1317.0,0.05,6045.0,1.224,0.99,Kepler-380 b,0,0.29209164,0,0,1509.8733,Terran
Kepler-1282 b,1.55,3.02,1418.0,0.0335,5504.0,0.89,0.92,Kepler-1282 b,0,0.27899293,0,0,1414.6634,Terran
Kepler-1353 b,1.8,3.89,491.0,0.153,4776.0,0.72,0.76,Kepler-1353 b,0,0.3832859,0,0,516.21403,Superterran
Kepler-116 c,2.3,5.9,964.0,0.116,6142.0,1.454,1.198,Kepler-116 c,0,0.24668108,0,0,1076.3327,Superterran
Kepler-403 b,1.25,2.1,1194.0,0.076,6090.0,1.329,1.299,Kepler-403 b,0,0.29038212,0,0,1511.8849,Terran
Kepler-85 b,1.778,1.84,809.0,0.07885,5505.2,0.875,0.928,Kepler-85 b,0,0.26885435,0,0,920.04938,Superterran
Kepler-510 b,2.47,6.66,797.0,0.1352,5746.0,1.41,0.91,Kepler-510 b,0,0.24302582,0,0,947.37937,Superterran
Kepler-1250 b,1.92,4.35,1431.0,0.0393,5717.0,0.98,0.99,Kepler-1250 b,0,0.25957188,0,0,1767.9877,Superterran
TOI-1634 b,1.759,4.9,900.0,0.01544,3550.0,0.45,0.502,TOI-1634 b,0,0.27812161,0,0,933.1711,Superterran
Kepler-285 c,1.12,1.46,851.0,0.064,5411.0,0.808,0.915,Kepler-285 c,0,0.30267075,0,0,968.46858,Terran
Kepler-161 c,2.05,3.61,769.0,0.068,5078.0,0.806,0.853,Kepler-161 c,0,0.26922609,0,0,852.94507,Superterran
Kepler-187 b,1.41,2.57,1244.0,0.059,6105.0,1.287,1.081,Kepler-187 b,0,0.2842914,0,0,1573.0753,Terran
Kepler-1880 b,2.11686218,5.13,606.0,0.054,4380.0,0.53,0.524,Kepler-1880 b,0,0.27088822,0,0,798.41491,Superterran
Kepler-367 b,1.3,2.24,401.0,0.201,4710.0,0.695,0.768,Kepler-367 b,0,0.48717781,0,0,449.86012,Terran
Kepler-384 b,1.12,1.46,670.0,0.148,5577.0,0.882,0.882,Kepler-384 b,0,0.30407896,0,0,939.27911,Terran
Kepler-1842 b,2.35388681,6.14,822.0,0.116,5970.0,1.131,1.057,Kepler-1842 b,0,0.25588139,0,0,832.14025,Superterran
Kepler-172 d,2.25,5.69,736.0,0.118,5526.0,1.085,1.081,Kepler-172 d,0,0.26184967,0,0,822.21334,Superterran
Kepler-1272 b,2.37,6.21,542.0,0.2705,5926.0,1.09,1.06,Kepler-1272 b,0,0.27617091,0,0,684.45025,Superterran
Kepler-1312 b,2.1,5.06,978.0,0.06053,5719.0,0.92,0.99,Kepler-1312 b,0,0.25575271,0,0,1106.6668,Superterran
Kepler-1336 b,1.98,4.58,793.0,0.15845,5512.0,1.3,0.94,Kepler-1336 b,0,0.26846631,0,0,917.89959,Superterran
Kepler-1829 b,2.47887001,6.71,860.0,0.0559,5230.0,0.777,0.873,Kepler-1829 b,0,0.24163437,0,0,969.8836,Superterran
Kepler-1313 b,1.76,3.75,1012.0,0.04619,5453.0,0.85,0.92,Kepler-1313 b,0,0.27264358,0,0,1112.4913,Superterran
Kepler-370 c,1.91,4.31,647.0,0.14,5852.0,0.9,0.982,Kepler-370 c,0,0.28467797,0,0,771.54543,Superterran
Kepler-1142 b,1.47,2.76,902.0,0.1343,5685.0,0.96,0.97,Kepler-1142 b,0,0.28930457,0,0,1009.5725,Terran
Kepler-1885 b,1.51110555,2.89,1205.0,0.036,5591.0,0.86,0.977,Kepler-1885 b,0,0.28108768,0,0,1370.1694,Terran
Kepler-349 c,1.96,4.5,763.0,0.105,5956.0,0.927,1.083,Kepler-349 c,0,0.27152306,0,0,884.26182,Superterran
Kepler-1155 b,2.03,4.78,609.0,0.2006,5842.0,1.03,1.03,Kepler-1155 b,0,0.29964379,0,0,659.94852,Superterran
Kepler-481 b,2.5,6.8,899.0,0.08926,5802.0,1.09,1.01,Kepler-481 b,0,0.23710416,0,0,1083.9438,Superterran
Kepler-1163 b,1.03,1.08,1211.0,0.06868,6302.0,1.35,1.22,Kepler-1163 b,0,0.29547693,0,0,1380.6393,Terran
Kepler-292 b,1.32,2.3,1130.0,0.035,5299.0,0.826,0.865,Kepler-292 b,0,0.28991721,0,0,1266.6059,Terran
Kepler-1816 b,1.9679397,4.53,310.0,0.35647,5051.0,0.706,0.786,Kepler-1816 b,0,0.64727417,0,0,350.87151,Superterran
Kepler-85 d,1.2,8.69679,626.0,0.13,5436.0,0.893,0.947,Kepler-85 d,0,0.32770994,0,0,706.24249,Terran
Kepler-1692 b,1.11177184,1.42,897.0,0.0646,5146.0,0.866139,0.87,Kepler-1692 b,0,0.30421807,0,0,939.31068,Terran
Kepler-1390 b,1.18,1.76,934.0,0.0662,5753.0,0.98,0.98,Kepler-1390 b,0,0.29821997,0,0,1055.5931,Terran
Kepler-355 b,1.46,2.73,840.0,0.102,6184.0,1.066,0.933,Kepler-355 b,0,0.28980522,0,0,1007.8025,Terran
Kepler-331 b,1.82,3.97,540.0,0.065,4347.0,0.492,0.653,Kepler-331 b,0,0.29755328,0,0,718.5696,Superterran
Kepler-55 c,2.21,69.8,349.0,0.2095,4362.0,0.58,0.62,Kepler-55 c,0,0.50224615,0,0,405.11984,Superterran
Kepler-1370 b,1.84,4.04,770.0,0.15763,6202.0,1.29,1.19,Kepler-1370 b,0,0.27308178,0,0,968.51182,Superterran
Kepler-363 c,1.69,66.4,1054.0,0.079,5593.0,1.485,1.226,Kepler-363 c,0,0.27368037,0,0,1262.8797,Superterran
Kepler-1032 b,1.87,4.16,802.0,0.0361,4647.0,0.71,0.77,Kepler-1032 b,0,0.2690377,0,0,1038.5369,Superterran
Kepler-272 b,1.43,78.0,1200.0,0.038,5297.0,0.929,0.91,Kepler-272 b,0,0.28363293,0,0,1532.9702,Terran
Kepler-1375 b,1.74,3.68,1543.0,0.0471,6704.0,1.78,1.47,Kepler-1375 b,0,0.26801524,0,0,2127.7229,Superterran
Kepler-125 c,0.74,0.33,529.0,0.051,3810.0,0.512,0.542101,Kepler-125 c,0,0.3583096,0,0,593.11708,Subterran
Kepler-1130 d,0.64472273,0.202,981.0,0.05068,5450.0,0.842,0.944,Kepler-1130 d,0,0.28303826,0,0,1100.5616,Subterran
Kepler-1059 b,1.73,3.64,908.0,0.044,4906.0,0.72,0.75,Kepler-1059 b,0,0.2767486,0,0,1016.7149,Superterran
Kepler-237 b,1.41,2.57,823.0,0.05,4861.0,0.725,0.696,Kepler-237 b,0,0.293107,0,0,977.66602,Terran
Kepler-969 b,2.07,4.94,465.0,0.19726,5214.0,0.82,0.92,Kepler-969 b,0,0.37182482,0,0,510.79736,Superterran
Kepler-329 c,1.93,4.38,402.0,0.113,4257.0,0.523,0.602,Kepler-329 c,0,0.40021119,0,0,489.36882,Superterran
Kepler-1800 b,0.99679734,0.961,1533.0,0.05098,5343.0,2.506,1.33,Kepler-1800 b,0,0.3004925,0,0,1061.1204,Terran
Kepler-365 b,2.04,4.82,865.0,0.098,6012.0,1.048,1.02,Kepler-365 b,0,0.26250818,0,0,980.195,Superterran
Kepler-1069 b,1.6,3.19,823.0,0.16587,5722.0,0.98,0.99,Kepler-1069 b,0,0.29071414,0,0,868.21157,Terran
Kepler-345 b,0.74,0.48,622.0,0.066,4504.0,0.623,0.61,Kepler-345 b,0,0.30382734,0,0,842.17734,Subterran
Kepler-382 c,1.59,3.15,882.0,0.097,5600.0,0.945,1.002,Kepler-382 c,0,0.28398338,0,0,1004.7075,Terran
Kepler-544 b,2.12,5.14,748.0,0.15482,6206.0,1.22,1.16,Kepler-544 b,0,0.25813453,0,0,989.89651,Superterran
Kepler-1912 b,1.35670508,2.41,976.0,0.06489,5734.0,0.962,0.977,Kepler-1912 b,0,0.29132933,0,0,1100.422,Terran
Kepler-240 c,2.2,102.3,696.0,0.074,4985.0,0.739,0.868,Kepler-240 c,0,0.26855268,0,0,782.18532,Superterran
Kepler-332 c,1.09,1.32,550.0,0.114,4955.0,0.72,0.743,Kepler-332 c,0,0.35934156,0,0,608.79783,Terran
Kepler-207 b,1.57,3.09,1930.0,0.029,5920.0,1.588,1.313,Kepler-207 b,0,0.27604989,0,0,2297.3466,Terran
Kepler-402 e,1.46,2.73,931.0,0.102,6090.0,1.264,1.072,Kepler-402 e,0,0.28963901,0,0,1012.4543,Terran
Kepler-1895 b,2.11934728,5.14,789.0,0.0615,5076.0,0.763,0.86,Kepler-1895 b,0,0.25725199,0,0,1016.2205,Superterran
Kepler-1909 b,1.09217411,1.33,1031.0,0.0306,4935.0,0.685,0.663,Kepler-1909 b,0,0.29717579,0,0,1180.4968,Terran
Kepler-1953 b,1.28574667,2.2,731.0,0.0607,4858.0,0.707,0.786,Kepler-1953 b,0,0.30908979,0,0,812.5146,Terran
Kepler-634 b,1.89,4.23,1309.0,0.05765,6075.0,1.24,1.03,Kepler-634 b,0,0.26183258,0,0,1524.7955,Superterran
Kepler-224 d,2.3,5.9,610.0,0.089,5018.0,0.676,0.777,Kepler-224 d,0,0.27306638,0,0,717.34903,Superterran
Kepler-1499 b,1.19,1.81,409.0,0.23225,5097.0,0.78,0.82,Kepler-1499 b,0,0.46344906,0,0,470.01244,Terran
Kepler-850 b,1.78,3.82,995.0,0.0744,5932.0,1.09,1.06,Kepler-850 b,0,0.27062832,0,0,1165.1694,Superterran
Kepler-851 b,1.68,3.46,900.0,0.0802,5455.0,0.85,0.89,Kepler-851 b,0,0.2868092,0,0,868.13714,Superterran
Kepler-249 b,1.09,1.32,554.0,0.035,3568.0,0.482,0.510238,Kepler-249 b,0,0.34434494,0,0,650.34155,Terran
Kepler-1473 b,1.19,1.81,783.0,0.11606,6046.0,1.09,1.09,Kepler-1473 b,0,0.30226112,0,0,944.48818,Terran
Kepler-1501 b,1.56,3.05,787.0,0.11592,6229.0,1.3,1.2,Kepler-1501 b,0,0.28912906,0,0,922.20259,Terran
GJ 740 b,1.53,2.96,829.0,0.029,3913.0,0.56,0.58,GJ 740 b,0,0.2954586,0,0,840.69508,Terran
Kepler-1949 b,2.21964541,5.56,1709.0,0.0352,6028.0,1.454,1.194,Kepler-1949 b,0,0.24415866,0,0,2311.5548,Superterran
Kepler-1954 b,1.80235934,3.9,949.0,0.0625,5840.0,0.849,0.942,Kepler-1954 b,0,0.26926891,0,0,1180.9609,Superterran
Kepler-1917 b,1.88971288,4.23,675.0,0.103,5530.0,0.788,0.882,Kepler-1917 b,0,0.28783599,0,0,755.97409,Superterran
Kepler-342 c,1.96,4.5,754.0,0.185,6175.0,1.472,1.213,Kepler-342 c,0,0.27264538,0,0,868.13978,Superterran
Kepler-106 c,2.5,10.44,785.0,0.10987,5858.0,1.04,1.0,Kepler-106 c,0,0.24348891,0,0,910.68549,Superterran
Kepler-273 c,1.98,4.58,865.0,0.073,5626.0,0.815,0.756,Kepler-273 c,0,0.27113789,0,0,875.01217,Superterran
Kepler-1391 b,1.68,3.46,513.0,0.30045,5840.0,1.1,1.03,Kepler-1391 b,0,0.30760627,0,0,704.03213,Superterran
Kepler-1580 b,2.11,5.1,733.0,0.33571,6228.0,2.15,1.47,Kepler-1580 b,0,0.26545765,0,0,862.62941,Superterran
Kepler-621 b,2.3,5.9,737.0,0.031,4521.0,0.68,0.72,Kepler-621 b,0,0.24721826,0,0,1055.5886,Superterran
Kepler-1476 b,1.67,3.43,860.0,0.0932,5663.0,0.96,0.98,Kepler-1476 b,0,0.29148833,0,0,819.34643,Superterran
Kepler-301 b,1.35,2.39,1278.0,0.036,5815.0,0.9,1.022,Kepler-301 b,0,0.28726976,0,0,1448.019,Terran
Kepler-1749 b,1.61301783,3.23,420.0,0.0956,3957.0,0.553,0.551,Kepler-1749 b,0,0.37692318,0,0,538.51347,Superterran
Kepler-327 c,1.03,20.3,537.0,0.047,3799.0,0.492,0.591913,Kepler-327 c,0,0.34746016,0,0,642.50512,Terran
Kepler-329 b,1.4,2.54,547.0,0.061,4257.0,0.523,0.602,Kepler-329 b,0,0.33001479,0,0,666.05578,Terran
Kepler-336 c,2.1,5.06,967.0,0.092,5867.0,1.304,1.09,Kepler-336 c,0,0.25586389,0,0,1101.6195,Superterran
Kepler-1392 b,1.96,4.5,714.0,0.1189,5479.0,0.85,0.88,Kepler-1392 b,0,0.28817079,0,0,730.44008,Superterran
Kepler-1934 b,0.91307734,0.702,1700.0,0.02466,5925.0,1.035,0.968,Kepler-1934 b,0,0.29282335,0,0,1955.8812,Terran
Kepler-1965 b,1.35415138,2.4,492.0,0.22971,5852.0,0.837,0.928,Kepler-1965 b,0,0.36779088,0,0,574.07312,Terran
Kepler-304 e,1.2,1.87,1137.0,0.02317,4817.0,0.73,0.8,Kepler-304 e,0,0.29344966,0,0,1290.2728,Terran
Kepler-341 e,1.99,4.62,539.0,0.242,6012.0,1.024,0.976,Kepler-341 e,0,0.31112031,0,0,629.16976,Superterran
Kepler-341 b,1.18,1.76,1085.0,0.06,6012.0,1.024,0.976,Kepler-341 b,0,0.29426413,0,0,1263.5717,Terran
Kepler-770 c,1.2,1.87,2740.0,0.0309,5598.0,0.92,0.94,Kepler-770 c,0,0.29116384,0,0,1688.287,Terran
Kepler-1397 b,1.72,3.61,551.0,0.25861,6026.0,1.12,1.09,Kepler-1397 b,0,0.29184427,0,0,792.54125,Superterran
Kepler-169 d,1.25,2.1,702.0,0.075,4997.0,0.763,0.825,Kepler-169 d,0,0.31288008,0,0,789.57773,Terran
Kepler-438 b,1.12,1.46,288.0,0.166,3748.0,0.52,0.544,Kepler-438 b,0,0.83283844,0,0,323.29355,Terran
Kepler-201 b,2.46,6.62,683.0,0.175,6065.0,1.229,1.098,Kepler-201 b,0,0.25014544,0,0,840.24608,Superterran
Kepler-298 b,1.96,4.5,540.0,0.08,4465.0,0.582,0.66,Kepler-298 b,0,0.30148029,0,0,667.00721,Superterran
Kepler-305 e,1.7938153,3.87,1000.0,0.04017,4974.0,0.827279,0.82,Kepler-305 e,0,0.27060503,0,0,1128.9873,Superterran
Kepler-295 d,1.36,2.42,533.0,0.192,5603.0,0.898,0.89,Kepler-295 d,0,0.29671667,0,0,943.02869,Terran
Kepler-295 c,1.17,1.71,621.0,0.142,5603.0,0.898,0.89,Kepler-295 c,0,0.29737478,0,0,1096.5573,Terran
Kepler-1547 b,0.9,0.666,3186.0,0.01556,6078.0,1.18,1.12,Kepler-1547 b,0,0.29214511,0,0,2544.9752,Terran
Kepler-1620 b,1.61,3.22,428.0,0.4322,6157.0,1.23,1.15,Kepler-1620 b,0,0.39283057,0,0,518.00403,Superterran
Kepler-69 c,1.71,3.57,299.0,0.64,5638.0,0.93,0.81,Kepler-69 c,0,0.70366857,0,0,339.66495,Superterran
Kepler-431 b,0.764,0.37,1032.0,0.0719,6004.0,1.092,1.071,Kepler-431 b,0,0.28889131,0,0,1429.0949,Subterran
Kepler-1609 b,2.22,5.56,429.0,0.4679,6132.0,1.27,1.18,Kepler-1609 b,0,0.33162465,0,0,555.71101,Superterran
Kepler-1968 b,1.50004034,2.86,744.0,0.0696,5008.0,0.788,0.844,Kepler-1968 b,0,0.30823588,0,0,750.103,Terran
Kepler-1047 c,0.99,0.937,1309.0,0.04413,5754.0,1.13,1.08,Kepler-1047 c,0,0.29388703,0,0,1762.7091,Terran
Kepler-84 f,2.2,5.48,572.0,0.25,6031.0,1.169,1.06,Kepler-84 f,0,0.29349022,0,0,650.0631,Superterran
Kepler-443 b,2.33,6.04,233.0,0.495,4723.0,0.706,0.738,Kepler-443 b,2,0.71460424,1,1,278.80042,Superterran
Kepler-92 d,2.067,11.8666806,637.0,0.28682,5904.34,1.81719,1.07,Kepler-92 d,0,0.28087338,0,0,740.64149,Superterran
Kepler-1429 b,1.29,2.21,1199.0,0.055,5902.0,1.07,1.05,Kepler-1429 b,0,0.2903277,0,0,1328.141,Terran
Kepler-1705 b,2.03,4.47,789.0,0.08,6312.0,1.259,1.139,Kepler-1705 b,0,0.25693377,0,0,1246.9555,Superterran
Kepler-274 c,1.84,4.04,678.0,0.204,6023.0,1.007,0.883,Kepler-274 c,0,0.29715773,0,0,715.08956,Superterran
Kepler-1488 c,1.65156749,3.37,1212.0,0.06959,5710.0,1.524,1.003,Kepler-1488 c,0,0.27337393,0,0,1572.3983,Superterran
Kepler-1492 b,1.49,2.83,801.0,0.1262,4712.0,0.72,0.77,Kepler-1492 b,0,0.39393648,0,0,524.68161,Terran
Kepler-352 d,0.80628032,0.449,788.0,0.06574,5208.0,0.772,0.796,Kepler-352 d,0,0.30504549,0,0,875.2716,Terran
K2-316 b,1.33,2.33,841.0,0.0147,3436.0,0.379,0.408,K2-316 b,0,0.30599274,0,0,827.49781,Terran
Kepler-292 f,2.35,6.12,563.0,0.141,5299.0,0.826,0.865,Kepler-292 f,0,0.29161186,0,0,631.05319,Superterran
Kepler-1410 b,1.78,3.82,290.0,0.2543,4092.0,0.6,0.63,Kepler-1410 b,2,0.79997417,0,1,292.92224,Superterran
Kepler-575 b,2.39,6.3,803.0,0.0788,5710.0,0.95,0.97,Kepler-575 b,0,0.24553484,0,0,976.47789,Superterran
Kepler-1434 b,1.11,1.41,1320.0,0.0917,6291.0,2.04,1.47,Kepler-1434 b,0,0.29348224,0,0,1580.3627,Terran
Kepler-1653 b,2.17,5.35,284.0,0.4706,4807.0,0.693,0.719,Kepler-1653 b,2,0.73857407,1,1,290.80345,Superterran
Kepler-1962 b,1.21463929,1.95,901.0,0.0783,5700.0,1.006,1.003,Kepler-1962 b,0,0.30090589,0,0,958.39522,Terran
K2-323 b,2.1,5.06,318.0,0.1275,3710.0,0.549,0.478,K2-323 b,0,0.5800733,0,0,372.75238,Superterran
K2-318 b,1.66,3.39,456.0,0.0911,3851.0,0.552,0.561,K2-318 b,0,0.45579138,0,0,457.00014,Superterran
Kepler-317 c,1.72,3.61,837.0,0.083,5497.0,0.941,0.865,Kepler-317 c,0,0.28356539,0,0,885.90362,Superterran
Kepler-1435 b,0.86,0.566,1331.0,0.05456,6356.0,1.32,1.21,Kepler-1435 b,0,0.29232269,0,0,1611.867,Terran
Kepler-215 e,1.75,3.71,405.0,0.314,5739.0,1.027,0.788,Kepler-215 e,0,0.4214819,0,0,479.96625,Superterran
Kepler-1576 b,1.04,1.12,1059.0,0.07211,5876.0,1.06,1.05,Kepler-1576 b,0,0.30132109,0,0,1029.6917,Terran
Kepler-638 b,1.83,4.01,1111.0,0.06695,5382.0,0.93,0.88,Kepler-638 b,0,0.26469928,0,0,1554.415,Superterran
G 9-40 b,1.9,4.0,440.6,0.0418,3395.0,0.3026,0.2952,G 9-40 b,0,0.41388817,0,0,471.46033,Superterran
Kepler-401 c,2.15,5.27,598.0,0.269,6117.0,1.333,1.173,Kepler-401 c,0,0.27279322,0,0,768.33281,Superterran
Kepler-1437 b,1.37,2.45,770.0,0.0951,5557.0,0.9,0.93,Kepler-1437 b,0,0.29040526,0,0,1119.0133,Terran
Kepler-220 b,0.81,0.457,759.0,0.046,4632.0,0.666,0.729,Kepler-220 b,0,0.30298029,0,0,908.96384,Terran
Kepler-1425 b,0.94,0.779,676.0,0.11435,5718.0,0.95,0.97,Kepler-1425 b,0,0.29862016,0,0,1122.8632,Terran
Kepler-1350 c,1.73,3.64,730.0,0.0222,3827.0,0.53,0.55,Kepler-1350 c,0,0.28083946,0,0,922.56937,Superterran
Kepler-354 c,1.31,2.27,508.0,0.115,4648.0,0.674,0.652,Kepler-354 c,0,0.37623851,0,0,562.44052,Terran
Kepler-1699 b,1.56671124,3.08,1010.0,0.0418,5575.53,0.725,0.81,Kepler-1699 b,0,0.281095,0,0,1157.6769,Terran
Kepler-206 c,1.77,3.78,825.0,0.111,5764.0,1.185,0.957,Kepler-206 c,0,0.27976824,0,0,906.28341,Superterran
Kepler-439 b,2.24,5.65,291.0,0.563,5431.0,0.866,0.884,Kepler-439 b,0,0.65872447,0,0,334.6932,Superterran
Kepler-639 b,2.38,6.26,957.0,0.09358,5896.0,1.29,1.14,Kepler-639 b,0,0.24023161,0,0,1222.3257,Superterran
Kepler-171 b,2.34,6.08,1053.0,0.05,5642.0,0.839,0.978,Kepler-171 b,0,0.24203031,0,0,1229.3924,Superterran
Kepler-1526 b,2.43,6.48,787.0,0.0418,4601.0,0.69,0.73,Kepler-1526 b,0,0.24540015,0,0,936.67166,Superterran
Kepler-408 b,0.82,5.0,1561.0,0.03592,6104.0,1.23,1.08,Kepler-408 b,0,0.29038757,0,0,1787.2643,Terran
Kepler-164 d,2.45,6.57,637.0,0.187,5888.0,1.148,1.036,Kepler-164 d,0,0.26706089,0,0,709.99406,Superterran
Kepler-935 b,1.35,2.39,879.0,0.0527,4830.0,0.73,0.78,Kepler-935 b,0,0.301806,0,0,867.50146,Terran
Kepler-917 b,1.91,4.31,991.0,0.0378,5418.0,0.76,0.8,Kepler-917 b,0,0.25945734,0,0,2297.0985,Superterran
Kepler-1760 b,2.28995546,5.86,480.0,0.2084,5229.0,0.903,0.821,Kepler-1760 b,0,0.3358355,0,0,542.59609,Superterran
Kepler-164 b,1.41,2.57,1141.0,0.058,5888.0,1.148,1.036,Kepler-164 b,0,0.2863395,0,0,1274.8572,Terran
Kepler-1009 b,2.17,5.35,403.0,0.0796,4027.0,0.57,0.59,Kepler-1009 b,0,0.32253236,0,0,577.72211,Superterran
Kepler-1035 b,1.17,1.71,1301.0,0.03883,5763.0,0.97,0.98,Kepler-1035 b,0,0.29202374,0,0,1651.5125,Terran
Kepler-322 c,1.67,3.43,996.0,0.051,5388.0,0.89,0.908,Kepler-322 c,0,0.27785792,0,0,1079.2957,Superterran
Kepler-479 b,2.12,5.14,649.0,0.09636,5247.0,0.81,0.86,Kepler-479 b,0,0.2815093,0,0,721.07814,Superterran
Kepler-908 b,1.22,1.98,1783.0,0.02526,5973.0,1.12,1.11,Kepler-908 b,0,0.28989695,0,0,2130.9686,Terran
Kepler-909 b,1.47,2.76,852.0,0.11873,6154.0,1.23,1.17,Kepler-909 b,0,0.29035807,0,0,982.10198,Terran
Kepler-50 b,1.71,8.9,1196.0,0.077,6225.0,1.58,1.24,Kepler-50 b,0,0.2713846,0,0,1411.4976,Superterran
Kepler-162 b,1.26,2.13,961.0,0.069,5816.0,0.958,1.053,Kepler-162 b,0,0.29289473,0,0,1197.4323,Terran
Kepler-176 b,1.43,290.537,841.0,0.058,5232.0,0.891,0.86,Kepler-176 b,0,0.29368041,0,0,946.69814,Terran
K2-189 c,2.31,5.95,877.0,0.068,5442.0,0.879,0.85,K2-189 c,0,0.24055549,0,0,972.57044,Superterran
K2-126 b,1.97,4.54,601.0,0.0656,4339.0,0.65,0.69,K2-126 b,0,0.29823506,0,0,677.44773,Superterran
Kepler-183 b,2.06,4.9,1088.0,0.064,5888.0,0.958,0.99,Kepler-183 b,0,0.25680318,0,0,1154.3448,Superterran
Kepler-209 b,2.26,5.73,668.0,0.122,5513.0,0.935,0.971,Kepler-209 b,0,0.2677522,0,0,764.70795,Superterran
Kepler-81 b,2.42,17.2,635.0,0.0522,4385.0,0.59,0.64,Kepler-81 b,0,0.26127256,0,0,754.81456,Superterran
Kepler-853 b,1.69,3.5,1187.0,0.079,6350.0,1.55,1.3,Kepler-853 b,0,0.27256552,0,0,1382.4734,Superterran
Kepler-883 b,1.78,3.82,818.0,0.10288,6116.0,1.09,1.06,Kepler-883 b,0,0.27320766,0,0,1050.266,Superterran
Kepler-54 b,2.1,0.98,453.0,0.0619,3705.0,0.5,0.51,Kepler-54 b,0,0.34369199,0,0,546.80213,Superterran
Kepler-1631 b,1.35,2.39,1122.0,0.0511,5679.0,0.95,0.97,Kepler-1631 b,0,0.28867844,0,0,1277.8064,Terran
Kepler-155 b,2.09,5.02,614.0,0.056,4508.0,0.62,0.635,Kepler-155 b,0,0.31435832,0,0,605.80312,Superterran
