pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbper,pl_orbeccen,pl_orbsmax,pl_insol,st_teff,st_rad,st_mass,st_met,P_NAME,P_HABITABLE,P_ESI,P_HABZONE_CON,P_HABZONE_OPT,P_TEMP_SURF,P_TYPE
K2-104 b,1.79,3.86,798.0,1.9741954,0.09,0.0242,62.1,3712.0,0.48,0.51,0.18,K2-104 b,0,0.28629076,0,0,809.65034,Superterran
Kepler-1950 b,1.52696349,2.95,752.0,10.77690029,0.0,0.0871,75.83,5455.0,0.852,0.759,-0.34,Kepler-1950 b,0,0.2950023,0,0,857.36637,Terran
Kepler-1075 b,1.42,2.6,818.0,1.52372816,0.0,0.0208,143.968,3959.0,0.54,0.56,-0.17,Kepler-1075 b,0,0.2900978,0,0,1051.0996,Terran
Kepler-242 c,2.0,4.66,613.0,14.496481,0.0,0.109,20.498,5020.0,0.85,0.748,-0.02,Kepler-242 c,0,0.31667596,0,0,612.2972,Superterran
Kepler-898 b,1.49,2.83,616.0,5.8706191,0.0,0.0545,37.11,4223.0,0.62,0.65,-0.06,Kepler-898 b,0,0.30953986,0,0,744.693,Terran
Kepler-1372 b,1.27,2.15,1655.0,1.311555568,0.0,0.024,2176.358,5677.0,0.97,0.98,0.05,Kepler-1372 b,0,0.28869534,0,0,1869.9065,Terran
Kepler-52 b,2.1,135.0,553.0,7.8773565,0.0,0.0637,22.72,4075.0,0.52,0.54,0.0,Kepler-52 b,0,0.30097127,0,0,642.47437,Superterran
Kepler-613 b,2.29,5.86,713.0,15.77979614,0.0,0.1232,66.269,5723.0,0.96,0.98,-0.01,Kepler-613 b,0,0.26282711,0,0,793.1771,Superterran
Kepler-534 c,1.227,2.02,933.0,7.378689766,0.0,0.0761,178.68,5936.0,0.965,1.075,0.07,Kepler-534 c,0,0.29501339,0,0,1134.9669,Terran
Kepler-1028 b,1.33,2.33,1217.0,2.51462432,0.0,0.0354,519.636,5522.0,0.87,0.9,-0.09,Kepler-1028 b,0,0.28891416,0,0,1327.926,Terran
Kepler-384 b,1.12,1.46,670.0,22.597053,0.0,0.148,101.549,5577.0,0.882,0.882,-0.29,Kepler-384 b,0,0.30407896,0,0,939.27911,Terran
Kepler-46 d,1.64,3.33,845.0,6.766589,0.0,0.067,92.346,5309.0,0.79,0.883,0.17,Kepler-46 d,0,0.28697878,0,0,894.10417,Superterran
Kepler-1967 b,0.73022577,0.315,1086.0,7.281690121,0.0,0.06686,57.1,4970.0,1.806,0.996,0.32,Kepler-1967 b,0,0.31162826,0,0,765.65276,Subterran
Kepler-206 d,1.19,1.81,681.0,23.44281,0.0,0.163,44.17,5764.0,1.185,0.957,0.0213,Kepler-206 d,0,0.32042143,0,0,747.87965,Terran
Kepler-267 c,2.13,5.18,484.0,6.87745,0.0,0.06,17.583,4258.0,0.555,0.541571,-0.18,Kepler-267 c,0,0.32413048,0,0,578.89513,Superterran
Kepler-235 e,2.22,5.56,306.0,46.183669,0.0,0.213,1.33,4255.0,0.554,0.581,-0.51,Kepler-235 e,0,0.67069003,0,0,330.5489,Superterran
Kepler-331 d,1.64,3.33,346.0,32.134328,0.0,0.159,6.065,4347.0,0.492,0.653,0.1179,Kepler-331 d,0,0.45375122,0,0,459.43805,Superterran
K2-111 b,1.837,5.35,1293.0,5.3518963,0.134,0.0565,490.0,5775.0,1.25,0.84,-0.46,K2-111 b,0,0.26587049,0,0,1420.2969,Superterran
Kepler-128 c,1.521,3.38,843.0,22.8,0.037,0.16517,130.979,6072.0,1.659,1.184,-0.03,Kepler-128 c,0,0.29554578,0,0,985.77616,Terran
Kepler-198 d,1.53,2.96,1562.0,1.31184443,0.0,0.02342,1444.516,5636.0,0.93,0.97,0.04,Kepler-198 d,0,0.27847662,0,0,1785.4915,Terran
K2-266 c,0.705,0.29013072,664.5,7.814,0.042,0.0679,32.4,4285.0,0.703,0.686,-0.12,K2-266 c,0,0.32378328,0,0,687.37341,Subterran
Kepler-283 c,1.82,3.97,240.0,92.743711,0.0,0.341,0.949,4351.0,0.566,0.596,-0.17,Kepler-283 c,2,0.79063717,1,1,279.76819,Superterran
Kepler-401 c,2.15,5.27,598.0,47.318218,0.0,0.269,51.996,6117.0,1.333,1.173,0.0,Kepler-401 c,0,0.27279322,0,0,768.33281,Superterran
Kepler-1378 b,2.2,5.48,525.0,11.95398936,0.0,0.0885,14.867,4407.0,0.67,0.7,0.03,Kepler-1378 b,0,0.32223956,0,0,575.04772,Superterran
HD 97658 b,2.12,8.3,751.0,9.4897116,0.05,0.0805,41.924,5212.0,0.728,0.85,-0.23,HD 97658 b,0,0.27277788,0,0,780.2067,Superterran
Kepler-1907 c,1.15547044,1.63,620.0,14.86390018,0.0,0.10371,20.6,5159.0,0.8,0.752,-0.16,Kepler-1907 c,0,0.35671163,0,0,612.02531,Terran
Kepler-1226 b,1.45,2.7,809.0,17.2923453,0.0,0.13945,140.376,5923.0,1.02,1.02,-0.08,Kepler-1226 b,0,0.29224377,0,0,958.8407,Terran
Kepler-1017 b,1.99,4.62,831.0,7.23400469,0.0,0.07196,119.603,5473.0,0.87,0.93,0.04,Kepler-1017 b,0,0.26465156,0,0,989.70774,Superterran
Kepler-1809 b,1.513,2.9,877.0,3.7572999,0.0,0.04444,158.2,4901.0,0.716,0.807,0.04,Kepler-1809 b,0,0.28602107,0,0,1051.7945,Terran
Kepler-845 b,2.04,4.82,1361.0,0.927859821,0.0,0.01668,772.498,4913.0,0.75,0.79,0.01,Kepler-845 b,0,0.25421472,0,0,1557.5825,Superterran
Kepler-853 b,1.69,3.5,1187.0,7.16892463,0.0,0.079,499.301,6350.0,1.55,1.3,0.07,Kepler-853 b,0,0.27256552,0,0,1382.4734,Superterran
Kepler-624 b,2.31,5.95,852.0,14.58649607,0.0,0.11638,130.757,6117.0,1.18,1.1,-0.06,Kepler-624 b,0,0.24869723,0,0,993.6003,Superterran
Kepler-310 d,2.47,7.0,353.0,92.876125,0.0,0.392,3.664,5797.0,0.876,0.854,-0.12,Kepler-310 d,0,0.49255796,0,0,400.43542,Superterran
Kepler-1686 b,1.42553017,2.62,913.0,9.30987,0.0,0.08827,167.2,5714.96,1.19951,1.02,0.0775,Kepler-1686 b,0,0.28958257,0,0,1060.2702,Terran
Kepler-1155 b,2.03,4.78,609.0,33.469743,0.0,0.2006,32.52,5842.0,1.03,1.03,0.04,Kepler-1155 b,0,0.29964379,0,0,659.94852,Superterran
Kepler-507 b,1.3,5.69692195,1407.0,3.568096926,0.0,0.04781,877.327,6113.0,1.32,1.16,0.06,Kepler-507 b,0,0.28841402,0,0,1587.5917,Terran
Kepler-1164 b,1.12,1.46,936.0,3.97599768,0.0,0.04635,181.205,5183.0,0.79,0.85,-0.03,Kepler-1164 b,0,0.2991129,0,0,1069.5902,Terran
Kepler-651 b,2.37,6.21,574.0,21.38521506,0.0,0.14078,27.223,5522.0,0.87,0.92,-0.04,Kepler-651 b,0,0.28143689,0,0,662.55208,Superterran
KOI-351 c,1.19,1.81,987.0,8.719375,0.0,0.089,236.315,6080.0,1.2,1.2,-0.12,KOI-351 c,0,0.29621847,0,0,1125.85,Terran
Kepler-865 c,0.89,0.64,914.0,6.20920207,0.0,0.061,164.98,5440.0,0.885,0.782,-0.24,Kepler-865 c,0,0.30205358,0,0,981.20692,Terran
Kepler-1040 b,2.08,4.98,300.0,201.1214,0.0,0.67249,2.121,5694.0,0.96,0.98,0.01,Kepler-1040 b,0,0.64719639,0,0,346.34323,Superterran
Kepler-211 c,1.29,18.3,841.0,6.04045,0.0,0.062,95.436,5123.0,0.816,0.867,0.151,Kepler-211 c,0,0.30106478,0,0,910.91882,Terran
K2-21 b,1.84,4.04,500.0,9.325038,0.1,0.076,10.0,4222.06,0.646783,0.676023,-0.11,K2-21 b,0,0.34019629,0,0,577.7588,Superterran
Kepler-156 b,2.3,5.9,867.0,4.973456,0.0,0.054,135.077,5094.0,0.807,0.864,0.2535,Kepler-156 b,0,0.2504759,0,0,961.01162,Superterran
Kepler-1544 b,1.78,3.82,269.0,168.811174,0.0,0.54465,0.833,4886.0,0.74,0.81,0.02,Kepler-1544 b,2,0.79266351,1,1,275.66766,Superterran
Kepler-1254 c,1.3,2.24,927.0,3.60084276,0.0,0.0422,132.391,4985.0,0.75,0.78,-0.1,Kepler-1254 c,0,0.29616223,0,0,1007.5562,Terran
Kepler-1853 b,1.51862272,2.92,386.0,48.88819885,0.0,0.2395,5.23,4821.0,0.788,0.765,0.16,Kepler-1853 b,0,0.51517769,0,0,425.37578,Terran
Kepler-1231 b,1.42,2.6,870.0,10.41725184,0.0,0.0914,117.515,5778.0,1.0,1.01,0.06,Kepler-1231 b,0,0.29327341,0,0,964.27837,Terran
Kepler-306 b,1.52,2.92,830.0,4.646186,0.0,0.05,127.255,4954.0,0.719,0.75,-0.13,Kepler-306 b,0,0.2881136,0,0,982.17872,Terran
Kepler-1802 c,2.322,6.0,357.0,33.13610077,0.0,0.1748,3.86,4245.0,0.637,0.649,0.0,Kepler-1802 c,0,0.49620377,0,0,404.02181,Superterran
Kepler-446 b,1.5,2.86,648.0,1.565409,0.0,0.0182,16.213,3359.0,0.24,0.22,-0.3,Kepler-446 b,0,0.35551275,0,0,584.64175,Terran
Kepler-98 b,1.99,3.55,1592.0,1.54168,0.0,0.02614,1107.389,5539.0,1.11,0.99,0.18,Kepler-98 b,0,0.25638454,0,0,1648.6902,Superterran
Kepler-1600 c,1.94206512,4.43,786.0,7.298049927,0.0,0.06961,84.7,5119.0,0.834,0.818,0.1,Kepler-1600 c,0,0.27132995,0,0,901.70797,Superterran
Kepler-878 b,1.93,4.38,501.0,25.9422033,0.0,0.165,27.009,5044.0,0.77,0.81,-0.03,Kepler-878 b,0,0.31056869,0,0,640.74253,Superterran
Kepler-308 c,2.16,5.31,714.0,15.38231,0.0,0.123,58.679,5895.0,0.941,0.92,-0.04,Kepler-308 c,0,0.27242061,0,0,767.31372,Superterran
HD 235088 b,1.982,4.15,805.0,7.4341325,0.0,0.0706,70.0,5075.0,0.772,0.849,-0.02,HD 235088 b,0,0.2713412,0,0,830.82446,Superterran
Kepler-1477 b,1.18,1.76,674.0,11.55530021,0.0,0.0911,78.163,5100.0,0.78,0.81,-0.06,Kepler-1477 b,0,0.30861761,0,0,851.46408,Terran
Kepler-1504 b,2.13,5.18,485.0,82.304003,0.0,0.3704,25.17,5393.0,0.81,0.85,-0.17,Kepler-1504 b,0,0.30724283,0,0,618.85661,Superterran
Kepler-795 b,1.68,3.46,580.0,29.6193421,0.0,0.1803,28.9,5631.0,0.96,0.94,-0.02,Kepler-795 b,0,0.31639662,0,0,666.42005,Superterran
Kepler-814 b,2.12,5.14,1164.0,6.1469851,0.0,0.0695,935.124,6162.0,1.22,1.15,0.01,Kepler-814 b,0,0.25008973,0,0,1603.9215,Superterran
Kepler-1609 b,2.22,5.56,429.0,114.34219,0.0,0.4679,12.975,6132.0,1.27,1.18,0.1,Kepler-1609 b,0,0.33162465,0,0,555.71101,Superterran
Kepler-402 e,1.46,2.73,931.0,11.242861,0.0,0.102,157.481,6090.0,1.264,1.072,-0.08,Kepler-402 e,0,0.28963901,0,0,1012.4543,Terran
Kepler-337 b,1.54,2.99,1458.0,3.292781,0.0,0.045,1589.012,5684.0,1.761,1.081,0.07,Kepler-337 b,0,0.27801467,0,0,1788.8308,Terran
Kepler-707 b,1.33,2.33,1160.0,2.237492751,0.0,0.0325,336.673,5099.0,0.76,0.8,-0.12,Kepler-707 b,0,0.29050826,0,0,1196.0073,Terran
TOI-1470 c,2.47,7.24,373.0,18.08816,0.5,0.106,3.35,3709.0,0.469,0.471,0.0,TOI-1470 c,0,0.48716066,0,0,382.58458,Superterran
HD 63433 b,2.14,21.755,967.11,7.1079475,0.24,0.072,145.5707,5553.0,0.934,0.956,-0.07,HD 63433 b,0,0.25783122,0,0,998.24789,Superterran
Kepler-283 b,2.13,5.18,488.0,11.008151,0.0,0.082,16.26,4351.0,0.566,0.596,-0.17,Kepler-283 b,0,0.32837407,0,0,570.51701,Superterran
Kepler-783 b,0.78,0.399,991.0,4.29264638,0.0,0.04958,229.104,5521.0,0.89,0.93,0.01,Kepler-783 b,0,0.29324849,0,0,1136.671,Subterran
Kepler-1324 b,1.51,2.89,895.0,4.115844679,0.0,0.0466,98.414,4776.0,0.73,0.78,0.05,Kepler-1324 b,0,0.29246945,0,0,904.65411,Terran
Kepler-1962 b,1.21463929,1.95,901.0,7.991459846,0.0,0.0783,155.95,5700.0,1.006,1.003,0.16,Kepler-1962 b,0,0.30090589,0,0,958.39522,Terran
Kepler-364 c,2.15,5.27,568.0,59.980627,0.0,0.312,22.234,6108.0,1.284,1.076,-0.031,Kepler-364 c,0,0.30218733,0,0,630.3739,Superterran
Kepler-157 b,1.32,2.3,1546.0,1.732342,0.0,0.028,1572.309,5774.0,1.044,0.95,-0.0593,Kepler-157 b,0,0.28708872,0,0,1811.7426,Terran
YZ Cet c,1.05,1.14,410.3,3.05989,0.0,0.02156,4.72,3151.0,0.157,0.142,-0.18,YZ Cet c,0,0.53992253,0,0,423.98564,Terran
Kepler-1951 b,2.32107188,6.0,728.0,20.65780067,0.0,0.1435,66.27,5468.0,1.306,0.923,0.14,Kepler-1951 b,0,0.24748113,0,0,1013.3269,Superterran
Kepler-166 c,2.38,6.26,468.0,34.260281,0.0,0.195,10.507,5413.0,0.742,0.811,-0.08,Kepler-166 c,0,0.34527362,0,0,521.98523,Superterran
Kepler-341 b,1.18,1.76,1085.0,5.195528,0.0,0.06,422.097,6012.0,1.024,0.976,0.07,Kepler-341 b,0,0.29426413,0,0,1263.5717,Terran
Kepler-1049 b,0.95,0.809,625.0,3.273460736,0.0,0.0349,50.427,3864.0,0.49,0.51,-0.33,Kepler-1049 b,0,0.31603719,0,0,798.9375,Terran
Kepler-272 d,2.25,5.69,777.0,10.937304,0.0,0.091,141.135,5297.0,0.929,0.91,0.04,Kepler-272 d,0,0.25171011,0,0,990.61483,Superterran
Kepler-1566 b,0.79,0.418,1871.0,0.539915238,0.0,0.01198,2340.984,5254.0,0.81,0.84,-0.07,Kepler-1566 b,0,0.28860595,0,0,2033.681,Subterran
Kepler-244 d,2.31,15.2,622.0,20.050401,0.0,0.14,31.267,5554.0,0.803,0.933,0.07,Kepler-244 d,0,0.28419181,0,0,663.53144,Superterran
Kepler-1358 b,1.12,1.46,827.0,7.06317341,0.0,0.0656,98.834,5181.0,0.79,0.82,-0.08,Kepler-1358 b,0,0.30731392,0,0,885.57144,Terran
Kepler-1060 b,2.38,6.26,484.0,46.8779367,0.0,0.2495,17.416,5797.0,0.99,0.99,-0.03,Kepler-1060 b,0,0.30130721,0,0,600.33028,Superterran
Kepler-1669 c,1.90120972,4.27,958.0,1.609320045,0.0,0.0228,199.28,4224.0,0.603,0.609,-0.2,Kepler-1669 c,0,0.26401851,0,0,1200.0742,Superterran
Kepler-710 b,1.88,4.19,1174.0,4.347285527,0.0,0.0524,710.872,5611.0,0.91,0.94,-0.04,Kepler-710 b,0,0.26263463,0,0,1463.8948,Superterran
Kepler-439 b,2.24,5.65,291.0,178.1396,0.03,0.563,1.83,5431.0,0.866,0.884,0.02,Kepler-439 b,0,0.65872447,0,0,334.6932,Superterran
Kepler-110 c,2.21,5.52,743.0,31.719775,0.0,0.198,45.336,5960.0,1.149,0.989,-0.1498,Kepler-110 c,0,0.27117415,0,0,757.86688,Superterran
Kepler-1201 b,2.29,5.86,789.0,15.18725932,0.0,0.1183,89.431,6177.0,1.24,1.15,0.03,Kepler-1201 b,0,0.25689505,0,0,857.89305,Superterran
Kepler-119 c,0.92,0.721,1016.0,4.125103,0.0,0.049,367.322,5595.0,0.839,0.918,0.01,Kepler-119 c,0,0.29596432,0,0,1272.2647,Terran
Kepler-399 d,1.89,4.23,486.0,58.034616,0.0,0.261,5.57,5502.0,0.68,0.902,0.14,Kepler-399 d,0,0.46099942,0,0,442.69566,Superterran
Kepler-1074 b,1.25,2.1,568.0,5.94566534,0.0,0.0536,27.569,4002.0,0.57,0.6,-0.06,Kepler-1074 b,0,0.33992135,0,0,651.76814,Terran
Kepler-1899 b,1.55098292,3.02,851.0,4.095779896,0.0,0.0457,124.3,4791.0,0.742,0.759,0.07,Kepler-1899 b,0,0.29001487,0,0,914.04467,Terran
Kepler-1315 c,1.84398883,4.06,777.0,6.566060066,0.0,0.0635,57.6,4818.0,0.856,0.809,0.56,Kepler-1315 c,0,0.28555683,0,0,792.20127,Superterran
TRAPPIST-1 g,1.129,1.321,197.3,12.352446,0.00208,0.04683,0.252,2566.0,0.1192,0.0898,0.052,TRAPPIST-1 g,1,0.57566382,1,1,203.89817,Terran
Kepler-1208 b,2.32,5.99,665.0,11.08507637,0.0,0.0901,37.664,5001.0,0.76,0.8,-0.03,Kepler-1208 b,0,0.27594474,0,0,697.12896,Superterran
Kepler-1282 b,1.55,3.02,1418.0,2.131946513,0.0,0.0335,672.532,5504.0,0.89,0.92,0.01,Kepler-1282 b,0,0.27899293,0,0,1414.6634,Terran
Kepler-202 b,1.63,3.29,802.0,4.069427,0.0,0.045,108.504,4668.0,0.667,0.683,-0.21,Kepler-202 b,0,0.28487864,0,0,939.33232,Superterran
Kepler-1874 b,2.21110724,5.52,356.0,56.57320023,0.0,0.2633,3.79,4701.0,0.775,0.758,0.24,Kepler-1874 b,0,0.50777843,0,0,402.20743,Superterran
Kepler-54 b,2.1,0.98,453.0,8.0109434,0.022,0.0619,12.357,3705.0,0.5,0.51,-0.27,Kepler-54 b,0,0.34369199,0,0,546.80213,Superterran
Kepler-763 c,1.42,2.6,938.0,4.09667624,0.0,0.0466,182.9,4999.0,0.843,0.8,0.18,Kepler-763 c,0,0.28882049,0,0,1099.5945,Terran
Kepler-1903 b,2.28642395,5.85,769.0,17.0678997,0.0,0.1321,82.56,6347.0,0.996,1.053,-0.34,Kepler-1903 b,0,0.25228585,0,0,936.4274,Superterran
Kepler-415 b,1.21,119.9,694.0,4.176,0.0,0.0426,69.834,4362.0,0.643,0.67,0.01,Kepler-415 b,0,0.30582696,0,0,876.9417,Terran
Kepler-804 b,1.94,4.42,779.0,14.37457351,0.0,0.11287,83.427,5817.0,1.05,1.01,0.0,Kepler-804 b,0,0.27295717,0,0,878.10265,Superterran
Kepler-327 c,1.03,20.3,537.0,5.212333,0.0,0.047,28.272,3799.0,0.492,0.591913,-0.2,Kepler-327 c,0,0.34746016,0,0,642.50512,Terran
Kepler-605 b,1.44,2.67,1133.0,3.383538066,0.0,0.04244,316.718,5462.0,0.88,0.91,0.02,Kepler-605 b,0,0.2858201,0,0,1217.0289,Terran
Kepler-405 b,2.08,4.98,785.0,10.613839,0.0,0.095,55.623,5818.0,0.893,0.873,-0.06,Kepler-405 b,0,0.27594747,0,0,771.46054,Superterran
Kepler-901 b,1.37,2.45,704.0,3.517494394,0.0,0.0378,68.723,4184.0,0.57,0.59,-0.3,Kepler-901 b,0,0.30330314,0,0,839.80725,Terran
Kepler-1150 b,1.02,1.04,1432.0,2.787868386,0.0,0.0382,153.741,4754.0,0.72,0.76,0.01,Kepler-1150 b,0,0.3023579,0,0,1003.2146,Terran
Kepler-295 b,1.22,1.98,741.0,12.645164,0.0,0.099,287.5,5603.0,0.898,0.89,-0.03,Kepler-295 b,0,0.29266296,0,0,1313.2818,Terran
Kepler-361 b,1.45,2.7,1060.0,8.486616,0.0,0.086,411.905,6169.0,1.343,1.191,0.04,Kepler-361 b,0,0.2846305,0,0,1277.6924,Terran
Kepler-331 b,1.82,3.97,540.0,8.457496,0.0,0.065,35.984,4347.0,0.492,0.653,0.1179,Kepler-331 b,0,0.29755328,0,0,718.5696,Superterran
Kepler-1229 b,1.4,2.54,212.0,86.828989,0.0,0.3006,0.524,3784.0,0.51,0.54,-0.06,Kepler-1229 b,1,0.62049439,1,1,217.1106,Terran
Kepler-784 b,1.58,3.12,688.0,31.5922646,0.0,0.22111,194.385,5674.0,1.32,1.0,0.07,Kepler-784 b,0,0.28262426,0,0,1062.364,Terran
Kepler-320 b,1.14,1.55,1292.0,8.371554,0.0,0.085,280.559,6435.0,1.108,1.072,-0.1228,Kepler-320 b,0,0.295678,0,0,1223.8158,Terran
Kepler-1542 b,0.76,0.363,1160.0,3.95116882,0.0,0.04765,518.437,5564.0,0.99,0.94,0.06,Kepler-1542 b,0,0.28908018,0,0,1368.5408,Subterran
Kepler-1894 b,1.20117759,1.87,1231.0,2.762660027,0.0,0.0385,544.05,5772.0,0.901,0.999,0.0,Kepler-1894 b,0,0.29382719,0,0,1255.1486,Terran
TOI-1749 b,1.39,57.0,831.0,2.38839,0.14,0.0291,83.8379,3985.0,0.55,0.58,-0.26,TOI-1749 b,0,0.30009752,0,0,865.85311,Terran
Kepler-824 b,1.87,4.16,1231.0,4.51436633,0.0,0.055,454.604,6035.0,1.22,1.15,0.14,Kepler-824 b,0,0.26420237,0,0,1315.9645,Superterran
Kepler-1445 b,0.96,0.84,987.0,10.60052251,0.0,0.09587,248.548,6150.0,1.26,1.13,-0.03,Kepler-1445 b,0,0.29853042,0,0,1136.3742,Terran
Kepler-151 c,2.09,5.02,544.0,24.674612,0.0,0.16,21.407,5460.0,0.83,0.87,0.1245,Kepler-151 c,0,0.31955641,0,0,593.42458,Superterran
Kepler-81 c,2.37,4.3,502.0,12.04,0.0,0.08347,15.62,4385.0,0.59,0.64,-0.18,Kepler-81 c,0,0.30323435,0,0,596.91201,Superterran
Kepler-897 b,2.39,6.3,855.0,8.0472642,0.0,0.077,354.221,5839.0,1.04,1.03,0.04,Kepler-897 b,0,0.23974369,0,0,1223.7146,Superterran
Kepler-306 c,2.35,6.12,716.0,7.240193,0.0,0.067,70.449,4954.0,0.719,0.75,-0.13,Kepler-306 c,0,0.25471573,0,0,848.47318,Superterran
Kepler-1192 b,2.36,6.17,600.0,25.2034787,0.0,0.1693,34.742,5438.0,0.83,0.86,-0.16,Kepler-1192 b,0,0.28547793,0,0,649.52675,Superterran
Kepler-287 b,2.33,83.0,667.0,20.342199,0.0,0.145,35.75,5806.0,1.032,0.963,0.117,Kepler-287 b,0,0.27498065,0,0,699.42559,Superterran
Kepler-1366 b,1.43,2.63,783.0,2.164570968,0.0,0.0273,134.981,4070.0,0.6,0.62,-0.02,Kepler-1366 b,0,0.29211366,0,0,981.39581,Terran
LP 791-18 c,2.488,7.16,324.4,4.98991,0.0001,0.02961,2.637,2960.0,0.182,0.139,-0.09,LP 791-18 c,0,0.56647203,0,0,366.18986,Superterran
Kepler-1890 b,0.86867375,0.587,1328.0,4.820590019,0.0,0.05712,493.0,6046.0,1.396,1.024,-0.16,Kepler-1890 b,0,0.29357235,0,0,1413.9086,Terran
Kepler-1398 c,1.03,1.08,1324.0,4.13827595,0.0,0.05087,738.183,6126.0,1.18,1.13,0.01,Kepler-1398 c,0,0.29460686,0,0,1524.5456,Terran
Kepler-1575 b,1.31,2.27,1312.0,2.55314213,0.0,0.0366,803.679,5667.0,0.92,0.95,-0.07,Kepler-1575 b,0,0.28859589,0,0,1472.0921,Terran
Kepler-1542 e,0.76,0.363,1065.0,5.10115756,0.0,0.05649,369.999,5564.0,0.99,0.94,0.06,Kepler-1542 e,0,0.29017277,0,0,1257.8649,Subterran
Kepler-238 b,1.73,3305.02,1642.0,2.090876,0.0,0.034,2500.588,5751.0,1.43,1.229,0.34,Kepler-238 b,0,0.26863626,0,0,1998.4168,Superterran
Kepler-353 b,0.89,0.64,534.0,5.795278,0.0,0.051,27.189,3903.0,0.504,0.553,-0.12,Kepler-353 b,0,0.34599959,0,0,643.26576,Terran
Kepler-1263 b,1.14,1.55,907.0,4.55139967,0.0,0.0499,144.813,5213.0,0.8,0.84,-0.03,Kepler-1263 b,0,0.30043861,0,0,1014.7878,Terran
Kepler-1587 b,1.33,2.33,981.0,9.4060467,0.0,0.08747,254.701,5933.0,1.22,1.08,0.07,Kepler-1587 b,0,0.29091312,0,0,1171.3273,Terran
Kepler-1047 c,0.99,0.937,1309.0,3.18897601,0.0,0.04413,1323.065,5754.0,1.13,1.08,0.29,Kepler-1047 c,0,0.29388703,0,0,1762.7091,Terran
Kepler-1067 b,0.8,0.437,1872.0,0.762129261,0.0,0.0164,2761.757,5592.0,0.93,0.95,0.03,Kepler-1067 b,0,0.28905904,0,0,2076.9116,Subterran
Kepler-1629 b,0.77,0.381,1081.0,3.87595807,0.0,0.0485,315.457,5776.0,1.01,1.01,0.05,Kepler-1629 b,0,0.29142499,0,0,1209.3574,Subterran
Kepler-1109 b,2.19,5.43,787.0,37.6467384,0.0,0.2466,11.382,5893.0,1.06,1.05,0.04,Kepler-1109 b,0,0.33396012,0,0,554.53503,Superterran
Kepler-1832 b,1.22719556,2.02,1022.0,3.138789892,0.0,0.037,257.32,5242.0,0.722,0.684,-0.54,Kepler-1832 b,0,0.29340159,0,0,1231.8977,Terran
Kepler-768 b,1.79,3.86,618.0,11.3910025,0.0,0.092,40.589,5108.0,0.78,0.82,-0.03,Kepler-768 b,0,0.29789583,0,0,725.32326,Superterran
Kepler-262 b,1.36,2.42,734.0,13.060855,0.0,0.108,50.169,5841.0,0.881,0.816,-0.3382,Kepler-262 b,0,0.30685832,0,0,807.63223,Terran
Kepler-1949 b,2.21964541,5.56,1709.0,2.208280087,0.0,0.0352,2016.25,6028.0,1.454,1.194,0.14,Kepler-1949 b,0,0.24415866,0,0,2311.5548,Superterran
Kepler-1375 b,1.74,3.68,1543.0,3.3004192,0.0,0.0471,2948.362,6704.0,1.78,1.47,0.09,Kepler-1375 b,0,0.26801524,0,0,2127.7229,Superterran
Kepler-1279 b,1.75,3.71,738.0,23.4774101,0.0,0.1785,190.851,6221.0,1.33,1.21,0.06,Kepler-1279 b,0,0.27440254,0,0,1060.9195,Superterran
Kepler-948 b,1.85,4.08,841.0,7.76846622,0.0,0.0749,126.203,5679.0,0.94,0.96,-0.02,Kepler-948 b,0,0.27181047,0,0,987.26698,Superterran
HD 110113 b,2.05,4.55,1371.0,2.541,0.093,0.035,735.49,5732.0,0.968,0.997,0.14,HD 110113 b,0,0.25391742,0,0,1508.8852,Superterran
Kepler-135 c,1.16,1.65,975.0,11.448708,0.0,0.103,209.967,6090.0,1.275,1.047,-0.105,Kepler-135 c,0,0.29626911,0,0,1160.1307,Terran
Kepler-1008 b,1.28,2.18,627.0,12.43931193,0.0,0.09755,35.408,5066.0,0.78,0.81,-0.01,Kepler-1008 b,0,0.32720794,0,0,696.76329,Terran
Kepler-750 c,1.62,3.26,1537.0,4.08899022,0.0,0.05009,778.592,6160.0,1.23,1.15,0.03,Kepler-750 c,0,0.27513252,0,0,1519.0145,Superterran
Kepler-1687 b,1.65623882,3.38,598.0,5.77954,0.0,0.0532,30.22,4132.0,0.726119,0.65,-0.14,Kepler-1687 b,0,0.29913405,0,0,760.71102,Superterran
Kepler-441 b,1.64,3.33,189.0,207.2482,0.1,0.64,0.21,4340.0,0.55,0.572,-0.57,Kepler-441 b,0,0.51489081,0,0,196.25168,Superterran
K2-122 b,1.16,1.65,769.0,2.2193023,0.21,0.0373,79.9,4009.0,0.59,0.63,0.32,K2-122 b,0,0.31480665,0,0,787.69806,Terran
Kepler-1248 b,1.18,1.76,1035.0,7.46725407,0.0,0.0806,271.25,6149.0,1.21,1.21,0.24,Kepler-1248 b,0,0.29531984,0,0,1187.8401,Terran
Kepler-1319 b,1.34,2.36,557.0,2.886762645,0.33,0.0296,38.452,3655.0,0.54,0.56,0.44,Kepler-1319 b,0,0.3178378,0,0,717.76755,Terran
Kepler-1290 b,1.42,2.6,1098.0,4.69500134,0.0,0.0557,443.221,5660.0,0.93,0.95,-0.02,Kepler-1290 b,0,0.28600079,0,0,1268.3757,Terran
